Image_Name,Area,Elongation,Compactness,Circularity,Eccentricity,Classification
153958345-153958364-001.bmp,944.5,2.875,2.26005578449531,0.44246695451515533,0.9610417083543971,0
153958547-153958572-001.bmp,1162.5,2.1333333333333333,1.7190184013053031,0.581727338835157,0.9398453851298045,0
153958547-153958572-002.bmp,773.0,1.7777777777777777,1.5588375553246476,0.6415036618692044,0.904003552689356,0
153958547-153958572-003.bmp,1154.5,1.696969696969697,1.5879443489060172,0.6297449911824241,0.8836275472953411,0
153958547-153958572-004.bmp,989.0,1.0256410256410255,1.3158742122136273,0.759951058177325,0.7076866640607637,0
153958547-153958572-005.bmp,1253.5,1.2,1.905241591017833,0.5248678197633573,0.8900570568917581,0
153958547-153958572-006.bmp,891.5,1.25,1.292370486765629,0.7737719254968948,0.6267277138553246,0
153958547-153958572-007.bmp,904.0,1.027027027027027,1.4396013389789195,0.6946367531925748,0.6847246480156609,0
153958547-153958572-008.bmp,1048.0,1.9411764705882353,2.428960201687524,0.41169879988369035,0.9503400089620491,0
153958547-153958572-009.bmp,953.0,1.40625,1.264408641065363,0.7908835541944905,0.8154769401368431,0
153958547-153958590-001.bmp,2508.0,1.1228070175438596,1.4302040513033591,0.6992009280694528,0.5386674126532646,0
153958547-153958590-002.bmp,2848.0,1.1551724137931034,1.1892825581349908,0.840843072287363,0.4626605737891235,0
157181146-157181197-001.bmp,2131.5,1.0566037735849056,1.1663663505475148,0.8573635543674428,0.5040661641671385,0
157181146-157181197-002.bmp,1504.0,1.0638297872340425,1.4379209719422563,0.6954485117838296,0.5326347655800145,0
157181146-157181197-003.bmp,1773.5,1.2083333333333333,1.5065656962565603,0.6637612966263272,0.7881728552997068,0
157181481-157181497-001.bmp,1600.0,1.1818181818181819,1.2419907770709882,0.8051589580707839,0.5718505075091792,0
157181481-157181497-002.bmp,1527.0,1.0444444444444445,1.2098623415176986,0.8265403142853103,0.30719703911967805,0
157181481-157181497-003.bmp,1387.5,1.0,1.451685980375971,0.6888542105648846,0.6252176586561933,0
157181481-157181497-004.bmp,1080.5,1.2777777777777777,1.626531335309252,0.6148052473946776,0.6735095104057147,0
157184850-157184920-001.bmp,1236.0,1.2380952380952381,1.9052487855751763,0.5248658377693753,0.8053862680057217,0
157184850-157184920-002.bmp,1468.5,1.3191489361702127,3.0023013379814736,0.3330778251167574,0.7204913399732834,0
157185433-157185454-001.bmp,2469.5,1.0175438596491229,1.3031235913823498,0.767386920636747,0.4137747959271451,0
157185433-157185479-001.bmp,1287.0,1.7352941176470589,1.7527834937659872,0.5705211188698638,0.8689191729341367,0
157185433-157185479-002.bmp,1279.5,1.131578947368421,1.2187059119364088,0.8205425034913422,0.43825325897600464,0
157185433-157185479-003.bmp,928.0,1.3548387096774193,1.3129953403405714,0.7616173258776492,0.7525719722173018,0
157185433-157185479-004.bmp,1070.5,1.4848484848484849,1.4667580609833082,0.6817756974382022,0.7473353509024786,0
157185433-157185479-005.bmp,1499.5,1.2,1.4260282129026856,0.7012483981396809,0.6253367743421,0
157185433-157185479-006.bmp,1862.0,1.2272727272727273,1.3293756818695306,0.7522328064506775,0.6116306876877222,0
157185433-157185479-007.bmp,1169.0,1.4444444444444444,1.3637303498194724,0.7332827931360314,0.8320702710274714,0
157185433-157185508-001.bmp,1377.5,1.325,1.8358642457792684,0.5447025847902661,0.6961645631855563,0
157185433-157185508-002.bmp,1265.0,1.5555555555555556,1.7832666824367043,0.5607686219054867,0.8633459855977175,0
157185433-157185508-003.bmp,977.0,1.054054054054054,1.4093060889951763,0.7095690622560155,0.40334270471732203,0
157185433-157185508-004.bmp,977.0,1.0256410256410255,1.4240502726854392,0.7022223998554661,0.808527811479444,0
157185433-157185508-005.bmp,1343.5,1.4324324324324325,1.403345055641013,0.7125831212931626,0.7313898253186756,0
157185433-157185508-006.bmp,1326.5,1.0681818181818181,1.4494412873933749,0.689921012115203,0.4232369319558514,0
157185527-157185540-001.bmp,1369.5,1.0714285714285714,1.2349073712588405,0.8097773349434456,0.47913402703398833,0
157185527-157185540-002.bmp,1373.0,1.0930232558139534,1.3189441863557556,0.7581821962936894,0.5089783252127559,0
157185527-157185540-003.bmp,1479.0,1.1666666666666667,1.3213538438651433,0.7567995542169547,0.5474982946483097,0
157185527-157185540-004.bmp,2103.0,1.4666666666666666,1.690076770191707,0.5916890981742616,0.7664089419214506,0
157185730-157185758-001.bmp,1838.5,1.1132075471698113,2.7382807238073985,0.36519265220169467,0.3874563924793379,0
157185730-157185758-002.bmp,1879.5,1.14,1.3300239732324945,0.751866146870719,0.6173415676233901,0
157185781-157185793-001.bmp,1264.5,1.1428571428571428,1.9401040419226323,0.5154362747520517,0.9260580670752362,0
157185781-157185793-002.bmp,1381.0,1.146341463414634,1.3878971043838195,0.7205145084901426,0.4944435500437656,0
157185781-157185793-003.bmp,2347.5,1.2115384615384615,1.3279475606439413,0.7530417839052962,0.5516773940542986,0
157185781-157185814-001.bmp,2024.5,1.0612244897959184,1.2988915412382276,0.7698872217203789,0.45471831285995956,0
157185781-157185814-002.bmp,2181.5,1.2830188679245282,1.7291912003136227,0.5783050479430097,0.8419218520381558,0
157224172-157224207-001.bmp,765.0,1.4444444444444444,1.3342652885454713,0.74947614135277,0.7381620856934702,0
157224172-157224207-002.bmp,683.0,1.0625,1.2740061684923265,0.784925555881265,0.4450533509931847,0
157224172-157224207-003.bmp,623.5,1.1,1.3891142412136714,0.7198831963066611,0.5065676518435631,0
157227058-157227087-001.bmp,772.0,1.7096774193548387,2.007080056329951,0.4982362297140012,0.9448155066610522,0
157227461-157227503-001.bmp,2007.0,1.0784313725490196,1.1846652859392723,0.8441202860157594,0.6250492169323537,0
157227461-157227503-002.bmp,2651.5,1.0677966101694916,1.4489354158436818,0.6901618864894148,0.38879921627560293,0
157227461-157227503-003.bmp,2614.5,1.0892857142857142,1.3973724274061663,0.7156288333642179,0.5277634320129488,0
157266930-157266947-001.bmp,1209.5,1.0909090909090908,2.240879282151231,0.4462534006026446,0.6820526018706741,0
157266930-157266947-002.bmp,1264.5,1.0476190476190477,1.2211007026219542,0.818933277044878,0.5230153223469496,0
157266930-157266947-003.bmp,1030.5,1.2857142857142858,1.4983812115142758,0.6673869054920891,0.5561380598055199,0
157267001-157267013-001.bmp,1149.0,1.263157894736842,1.3807486713746755,0.7242447671554871,0.7174269713017978,0
157267059-157267072-001.bmp,941.5,1.0285714285714285,1.1765404914561275,0.849949497923667,0.26642464562685203,0
157267059-157267072-002.bmp,946.5,1.1176470588235294,1.1539478689001514,0.86659027409368,0.5588750561724528,0
157267059-157267072-003.bmp,689.0,1.3,1.5069410220619588,0.663595977121714,0.6562669911904502,0
157267059-157267072-004.bmp,886.5,1.0571428571428572,1.2320492550278757,0.8116558619057601,0.5798700399917004,0
157267263-157267286-001.bmp,1121.0,1.0789473684210527,1.3013748336429378,0.7684181176307986,0.41258190314148485,0
157267263-157267286-002.bmp,663.5,1.2962962962962963,1.2439166280013723,0.803912398539701,0.7380060810369381,0
158986766-158986776-001.bmp,2321.0,1.2745098039215685,1.2443685525226291,0.8036204370262843,0.7826764928546547,0
158986766-158986776-002.bmp,3093.0,1.5576923076923077,1.325691879959974,0.7543230935609204,0.7832628038231904,0
158986813-158986820-001.bmp,1128.5,1.3529411764705883,1.2283523269718009,0.8140986735175997,0.7209739932015103,0
158986813-158986820-002.bmp,675.5,1.2,1.3526461813452948,0.7392916298373273,0.784451856960957,0
158986920-158986928-001.bmp,1125.5,2.03125,1.9238302225583441,0.5197963875784122,0.9618728018366591,0
158986920-158986928-002.bmp,1538.0,1.3409090909090908,1.590692964005116,0.6286568323544706,0.8691047787708008,0
158986920-158986928-003.bmp,3200.0,1.1369863013698631,1.5037673563249792,0.6649964808678092,0.9124879455959396,0
158986920-158986928-004.bmp,1969.5,1.868421052631579,1.3473613333557015,0.7421914042237112,0.8491124100378473,0
158986920-158986928-005.bmp,3055.0,1.528301886792453,1.3857746915224751,0.7216180278926544,0.8249381072143654,0
158986920-158986928-006.bmp,3240.0,1.1875,1.3596034644821928,0.735508570052704,0.766553806667041,0
153955676-153955721-001.bmp,1404.0,1.2195121951219512,1.253450907568595,0.7977974996561843,0.7930298228426724,0
153955676-153955746-001.bmp,872.0,1.2121212121212122,1.257729992739018,0.795083210047534,0.7903973806454595,0
153956279-153956296-001.bmp,1258.5,1.2894736842105263,1.4029341175308416,0.7127918463911876,0.7149620324537782,0
153958547-153958621-001.bmp,1170.0,1.0,1.2648127344808742,0.79063087581138,0.6932467784617357,0
157183332-157183388-001.bmp,1912.0,1.1702127659574468,1.267480316633717,0.7889668871986003,0.5981558198764956,0
157183332-157183388-002.bmp,1249.0,1.0444444444444445,1.2517462195000246,0.7988839785746845,0.690517043301365,0
157183412-157183656-001.bmp,941.5,1.1666666666666667,1.4311678269019847,0.6987300728836787,0.6753600358814159,0
157183828-157183840-001.bmp,1223.0,1.1025641025641026,1.4807116779860294,0.6753509240638508,0.515337935467959,0
157183828-157183877-001.bmp,1279.0,1.048780487804878,1.1769878299107202,0.8496264571196582,0.39905502568965534,0
157183828-157183887-001.bmp,1153.5,1.0769230769230769,1.332018867528052,0.750740116659001,0.6241634915170096,0
157184013-157184023-001.bmp,884.0,1.2352941176470589,1.5105657965926362,0.6620036030576669,0.779781519784236,0
157184013-157184039-001.bmp,1203.0,1.119047619047619,1.7188295155544633,0.5817912660624857,0.7174365321160164,0
157184067-157184080-001.bmp,536.5,1.1153846153846154,1.1661770364664188,0.8575027364884971,0.45488213753057755,0
157184112-157184120-001.bmp,524.5,1.037037037037037,1.2932775755555188,0.7732292115019908,0.5173623739345584,0
157185575-157185586-001.bmp,1247.0,1.0952380952380953,1.423196554962529,0.7026436345093098,0.578043624029056,0
157185677-157185690-001.bmp,1232.5,1.2682926829268293,1.448508269608895,0.690365406246528,0.8980743298773737,0
157222534-157222561-001.bmp,1226.0,1.2162162162162162,1.255063008892051,0.7967727460016399,0.696292964201302,0
157222534-157222579-001.bmp,1072.0,1.1666666666666667,1.1827387605169204,0.8454952466113027,0.6603395340380348,0
157222534-157223349-001.bmp,717.0,1.2121212121212122,1.4992464994862125,0.667001724094535,0.9013859375510833,0
157222534-157223355-001.bmp,1136.0,1.0256410256410255,1.145598246488262,0.8729063640463998,0.43451770935115613,0
157222534-157223364-001.bmp,572.0,1.0740740740740742,1.1375870684615428,0.8790535931042063,0.5239866491756078,0
157222647-157222660-001.bmp,1038.0,1.135135135135135,1.3098299203448167,0.7634578997376599,0.7801935926322987,0
157222647-157222687-001.bmp,1244.5,1.0238095238095237,1.1993345529425374,0.8337957057490964,0.5960194904547318,0
157222801-157222811-001.bmp,758.5,1.2666666666666666,1.288254671218468,0.7762440318218847,0.6586519506806975,0
157222801-157222811-002.bmp,945.0,1.25,1.190713861546611,0.839832332766418,0.5499832555877715,0
157222801-157222844-001.bmp,1221.5,1.0,1.1550671622671698,0.8657505231446425,0.35588111186159943,0
157223246-157223258-001.bmp,823.5,2.0833333333333335,1.4184185376356309,0.7050105264888212,0.8732355885103852,0
157223321-157223328-001.bmp,787.0,1.0303030303030303,1.1483478240885536,0.8708162971386325,0.47127938228589755,0
157223321-157223341-001.bmp,1005.0,1.1714285714285715,1.160328847673775,0.861824647387504,0.5495918649450617,0
157223394-157223406-001.bmp,692.5,1.125,1.339920917295847,0.7463127018108976,0.8640870930179203,0
157223394-157223406-002.bmp,828.5,1.1714285714285715,1.393931034013885,0.717395606811663,0.8628977648370162,0
157223394-157223428-001.bmp,762.5,1.03125,1.1358855389621993,0.880370394462147,0.47828005750369107,0
157223394-157223428-002.bmp,592.0,2.0,1.5603545526726235,0.6408799835185978,0.9065975383415814,0
157223549-157223570-001.bmp,964.0,1.2702702702702702,1.4720752602402045,0.6793130942482016,0.8927512630363622,0
157223779-157224140-001.bmp,1225.5,1.0,1.1597041563516646,0.8622888816281551,0.25186715820704697,0
157224458-157224464-001.bmp,1040.5,1.1666666666666667,1.1848509822465827,0.8439879908812762,0.7087158269014363,0
157268504-157268534-001.bmp,1232.0,1.4166666666666667,1.387589354598482,0.7206743095037391,0.8337674172880404,0
158989297-158989324-001.bmp,2844.0,1.1578947368421053,1.2181613662110733,0.8209093045779027,0.5464197158108982,0
209047526-209047626-001.bmp,1148.0,1.1578947368421053,1.2798931260888002,0.7813152361055957,0.5051445149099072,0
209047526-209047762-001.bmp,1249.0,1.2105263157894737,1.1763949567780334,0.8500546472409637,0.5871670775462979,0
209047881-209047928-001.bmp,1421.5,1.146341463414634,1.2698484046875291,0.7874955753053605,0.5071790500398651,0
209048086-209048239-001.bmp,1339.0,1.0238095238095237,1.1571813339314132,0.8641687959160171,0.35759715563257716,0
209307421-209307504-001.bmp,1250.0,1.025,1.2018061535917761,0.8320809450104341,0.13469863683252542,0
209307421-209307561-001.bmp,1375.0,1.25,1.220102992838713,0.8196029399726186,0.6566495873429947,0
209522316-209522391-001.bmp,1149.0,1.0789473684210527,1.118009716170681,0.8944466094848633,0.3596210437144908,0
209522474-209522522-001.bmp,1171.0,1.0769230769230769,1.2395013411476,0.8067760532426241,0.5775237239038178,0
209522474-209522554-001.bmp,1416.5,1.0227272727272727,1.1480532489299202,0.8710397369913652,0.4646135988031275,0
209522641-209522674-001.bmp,1290.5,1.0476190476190477,1.1964989021152947,0.8357717656339645,0.7313278926027442,0
209522800-209522835-001.bmp,1238.0,1.024390243902439,1.1724201037320146,0.8529365854584277,0.6335997954275878,0
209522940-209522970-001.bmp,1365.0,1.2307692307692308,1.1542811119714436,0.8663400878942388,0.593455108890126,0
209522940-209522991-001.bmp,1373.0,1.263157894736842,1.1667444138376952,0.8570857405785781,0.6257614826903342,0
209522940-209523052-001.bmp,1386.0,1.5,1.2697294907837715,0.7875693265836691,0.7490085740168604,0
209565409-209565466-001.bmp,1629.0,1.0425531914893618,1.171405452004214,0.8536753848029748,0.37004778556932,0
209565409-209565503-001.bmp,1349.0,1.205128205128205,1.1542593708311437,0.8663564059089538,0.5806393421456238,0
209565409-209565600-001.bmp,1853.0,1.2173913043478262,1.1837458769970057,0.8447759096207856,0.5618782047511621,0
209565698-209565729-001.bmp,1652.0,1.2826086956521738,1.4891324133575905,0.6715319544655338,0.6864412943366054,0
209565698-209565772-001.bmp,1636.5,1.4871794871794872,1.2912208719173044,0.7744608391553668,0.7839503305336034,0
209565864-209565890-001.bmp,1875.0,1.04,1.1370686193821502,0.8794543996327775,0.548279931081693,0
209565864-209565911-001.bmp,1598.5,1.1136363636363635,1.1520678388219092,0.8680044406261597,0.5975994965390211,0
209565864-209565950-001.bmp,1248.0,1.1025641025641026,1.1288344720712389,0.8858694739939619,0.46603972671390564,0
209566047-209566095-001.bmp,1875.5,1.0816326530612246,1.177812312559647,0.8490317084788991,0.6740025133765627,0
209566047-209566125-001.bmp,1204.5,1.1,1.5151530133054205,0.659999347404804,0.4815620297612072,0
209566205-209566247-001.bmp,1653.5,1.0212765957446808,1.1555472075663036,0.8653908671598961,0.27244154151456895,0
209566205-209566266-001.bmp,1441.5,1.069767441860465,1.1732262576973587,0.8523505107724554,0.44029233617647046,0
209566205-209566289-001.bmp,1626.0,1.5128205128205128,1.258642752990664,0.7945066204241812,0.8013469176496487,0
209566205-209566321-001.bmp,1538.0,1.0,1.157026617590152,0.8642843516277904,0.3392096537054638,0
209566205-209566333-001.bmp,1424.0,1.1219512195121952,1.1568967103475158,0.864381401602926,0.5928936649910478,0
209566399-209566464-001.bmp,1558.5,1.0681818181818181,1.1203131020265669,0.8926076095968806,0.49930566729426484,0
209566399-209566485-001.bmp,1781.5,1.3255813953488371,1.1641771508006804,0.8589758004718052,0.6534461876401343,0
209566399-209566517-001.bmp,1507.0,1.1951219512195121,1.25041431674813,0.7997349251411595,0.611467573190716,0
153958345-153958392-001.bmp,752.0,1.0625,1.2095467626761494,0.8267559641823831,0.5449872317130011,0
153960256-153960295-002.bmp,566.5,1.0357142857142858,1.1548041024159863,0.8659477377226857,0.6080100318931567,0
157181281-157181308-001.bmp,933.5,1.1470588235294117,1.2033458058445365,0.8310163172905867,0.554060362738056,0
157181387-157181418-001.bmp,513.0,1.1538461538461537,1.1717342891792242,0.8534358081305954,0.5993147023276958,0
157181525-157181540-001.bmp,591.5,1.2307692307692308,1.1760753207436287,0.8502856767436486,0.5707946717830605,0
157181569-157181599-001.bmp,642.0,1.0344827586206897,1.18069237304937,0.8469606671696402,0.5669911167115507,0
157181671-157181686-001.bmp,675.0,1.1785714285714286,1.1341647596133009,0.8817061115009031,0.6639760070758634,0
157181671-157181697-001.bmp,519.5,1.3478260869565217,1.1911922680586011,0.8394950393942657,0.7263597447653182,0
157181671-157181708-001.bmp,481.0,1.08,1.1240297157371424,0.8896561950270121,0.3843881914635072,0
157183193-157183241-001.bmp,601.5,1.103448275862069,1.197875253035945,0.8348114692790909,0.7124619704698417,0
157183193-157183279-001.bmp,657.0,1.1428571428571428,1.1456373188345326,0.8728765932811172,0.6478289896959358,0
157183332-157183346-001.bmp,658.0,1.565217391304348,1.2079604334859915,0.8278416844450368,0.7770349289532227,0
157183332-157183361-001.bmp,576.0,1.2,1.109083073160246,0.9016457145546166,0.5308551234040967,0
157183332-157183376-001.bmp,707.0,1.3846153846153846,1.1539905315546353,0.8665582365332045,0.6760431850047135,0
157183412-157183614-001.bmp,571.5,1.0357142857142858,1.1447008294289698,0.8735907009859045,0.6180527162986431,0
157183412-157183638-001.bmp,355.5,1.6842105263157894,1.4690998107242643,0.6806889448219323,0.9101116696941226,0
157183722-157183783-001.bmp,459.5,1.4166666666666667,1.7312302053457436,0.5776239329190137,0.8361477690635091,0
157183722-157183783-002.bmp,419.5,2.125,1.366366351385018,0.731868139892606,0.9033317416568825,0
157183964-157183980-001.bmp,515.5,1.1538461538461537,1.1818231539582618,0.84615028623421,0.7671028435171587,0
157183964-157183991-001.bmp,534.5,1.16,1.1272043379790153,0.8871505957765543,0.5382987185965379,0
157184013-157184031-001.bmp,457.0,1.380952380952381,1.236992316053319,0.8084124590123131,0.6761996820214141,0
157184112-157184128-001.bmp,312.0,1.0476190476190477,1.1370837727066934,0.8794426796010097,0.39274112820477075,0
157184850-157184870-001.bmp,457.0,1.04,1.1593985125689987,0.8625162005635121,0.4995781563893365,0
157184850-157184891-001.bmp,610.5,1.625,1.342811132824723,0.7447063667817608,0.8607211965833845,0
157184850-157184942-001.bmp,429.5,2.8666666666666667,1.8416372027973489,0.5429951124363981,0.9625484977014764,0
157184850-157184976-001.bmp,831.0,1.0294117647058822,1.2313797373146766,0.8120971701067158,0.49686845795950024,0
157184999-157185032-001.bmp,670.0,1.1379310344827587,1.1620118329041984,0.8605764344935415,0.5832744956302115,0
157185054-157185079-001.bmp,376.5,1.35,1.1631692226844874,0.8597201340077518,0.6830063435294177,0
157185133-157185143-001.bmp,296.0,1.05,1.1398030283862695,0.8773445719088829,0.5341252022262047,0
157185164-157185177-001.bmp,425.0,1.0833333333333333,1.1761229271791867,0.8502512593631689,0.257725116729173,0
157185164-157185196-001.bmp,304.0,1.15,1.1670070340502967,0.8568928642437824,0.5952538046326122,0
157185208-157185238-001.bmp,651.0,1.0689655172413792,1.1285079184133862,0.886125815941052,0.4797868294508424,0
157185309-157185360-001.bmp,570.0,1.28,1.1926346175760527,0.838479770134822,0.7264320472950443,0
157185613-157185627-001.bmp,784.5,1.3448275862068966,1.2346735692554973,0.8099306771448873,0.7636809742074467,0
157222534-157222607-001.bmp,378.5,1.1904761904761905,1.1313258255643495,0.8839186531441205,0.5194645579329321,0
157222737-157222750-001.bmp,321.5,1.3888888888888888,1.2311724457284379,0.8122339023014262,0.6963000957448986,0
157222737-157222750-002.bmp,663.0,1.103448275862069,1.127272517838435,0.8870969390059447,0.4177757485080107,0
157222904-157223196-001.bmp,556.5,1.5217391304347827,1.2592347505853756,0.7941331030891055,0.7829862692680613,0
157222904-157223217-001.bmp,622.5,1.1071428571428572,1.1175077286576325,0.894848397336111,0.5167493944107608,0
157223659-157223667-001.bmp,417.5,1.0416666666666667,1.1304533107917347,0.8846008857275413,0.5051440210547093,0
157223659-157223667-002.bmp,414.5,1.0416666666666667,1.1386351411878086,0.8782444558638983,0.4246118362282297,0
157223735-157223751-001.bmp,695.5,1.1,1.1516463547172933,0.8683221163370768,0.5030813125939759,0
157223735-157223766-001.bmp,559.5,1.24,1.147983156134365,0.8710929203589775,0.6178013369558512,0
157223779-157224126-001.bmp,599.0,1.0,1.1553298940543175,0.8655536441550652,0.4794940088742604,0
157224172-157224179-001.bmp,430.0,1.3181818181818181,1.1970685152498104,0.8353740719605468,0.7168603328145274,0
157224244-157224258-001.bmp,541.5,1.2916666666666667,1.23029676308496,0.8128120222738028,0.7036323040004814,0
157224297-157224304-001.bmp,530.5,1.0,1.1702560620318532,0.8545138388463063,0.484508219456598,0
157224297-157224304-002.bmp,600.5,1.0714285714285714,1.1876627391121866,0.841989873949847,0.40677891087981016,0
157224297-157224320-001.bmp,596.0,1.0714285714285714,1.132153340699419,0.8832725780610445,0.4939280733571248,0
157224297-157224320-002.bmp,488.0,1.0,1.139624743997155,0.8774818248440001,0.1651993109481547,0
157224297-157224336-001.bmp,748.0,1.064516129032258,1.19724285622168,0.8352524258577336,0.38659082160853003,0
157224352-157224395-001.bmp,535.5,1.1785714285714286,1.312583677617756,0.7618561902391834,0.8335643752335684,0
157224412-157224429-001.bmp,405.5,1.0416666666666667,1.1995889191164666,0.8336189039963208,0.5767279731239764,0
157224458-157224483-001.bmp,557.0,1.0,1.1682222616314681,0.8560014929038082,0.5572840676926356,0
157224504-157224520-001.bmp,285.5,1.1578947368421053,1.1605551305293982,0.8616566104393856,0.4380054264331038,0
157267647-157267732-001.bmp,838.0,1.125,1.1436073371845332,0.8744260092471228,0.611104708172482,0
157268242-157268296-001.bmp,749.5,1.0,1.2458998027161294,0.8026327621370078,0.30556202320788134,0
157268342-157268376-001.bmp,962.5,1.0555555555555556,1.1902194884697186,0.8401811680009657,0.4005521021841644,0
157268342-157268401-001.bmp,598.0,1.0714285714285714,1.1283668629909096,0.8862365891792908,0.2964395868561043,0
157268504-157268544-001.bmp,589.0,1.0714285714285714,1.2046524259041371,0.8301149597150085,0.45060057510656765,0
157268587-157268617-001.bmp,1051.0,1.1842105263157894,1.4742776285462238,0.6782982937793705,0.7246917317880971,0
158987033-158987057-001.bmp,599.0,1.4230769230769231,1.3216091538844317,0.7566533547840765,0.8401345390769037,0
158987453-158987462-001.bmp,598.0,1.1071428571428572,1.2197668792042555,0.8198287861795152,0.5982884232869387,0
158987493-158987499-001.bmp,872.0,1.088235294117647,1.2577299825218478,0.7950832165063928,0.5307357799607932,0
158987493-158987505-001.bmp,362.0,1.0909090909090908,1.1640750071409325,0.8590511727041416,0.5925561662221652,0
209047342-209047400-001.bmp,967.5,1.0277777777777777,1.1449228704732384,0.8734212808472098,0.14816829260163566,0
209047342-209047443-001.bmp,552.0,1.1111111111111112,1.139642828384979,0.8774679005501478,0.45010080277334413,0
209047342-209047478-001.bmp,450.5,1.04,1.1593007385404572,0.862588944141436,0.63539481938862,0
209047526-209047717-001.bmp,722.0,1.4615384615384615,1.2403568537438407,0.8062195947735864,0.7428795471222476,0
209047526-209047798-001.bmp,440.5,1.2727272727272727,1.1614943975784735,0.860959813568483,0.6702320584503205,0
209047881-209048017-001.bmp,397.5,1.2857142857142858,1.197935911399454,0.8347691979880449,0.6909807034305027,0
209048086-209048137-001.bmp,1343.0,1.0,1.132113082816272,0.8833039871886081,0.32703210210179245,0
209048086-209048278-001.bmp,308.5,1.0476190476190477,1.129894548059048,0.8850383442577158,0.414168260937835,0
209307421-209307597-001.bmp,1121.5,1.0256410256410255,1.2078113477439203,0.8279438687738009,0.41107985131396557,0
148494967-148494986-001.bmp,6600.0,1.10752688172043,1.4186765635062424,0.7048823006764218,0.5009016398535104,1
148495491-148495504-001.bmp,4406.5,1.7457627118644068,1.3151930406300092,0.7603446559609043,0.8112397193202034,1
148495553-148495585-001.bmp,4461.0,1.1690140845070423,1.154956237314869,0.8658336720401432,0.6198967837865855,1
148495842-148495854-001.bmp,2960.5,1.1904761904761905,2.0426086111132093,0.4895700500621144,0.5702586653542683,1
148495842-148495863-001.bmp,5569.5,1.0833333333333333,1.2391451225598884,0.8070079781568681,0.5949011138146197,1
148495885-148495896-001.bmp,3417.0,1.0294117647058822,1.176831655229836,0.8497392091349714,0.33157442564715045,1
148497551-148497588-001.bmp,2531.5,1.0526315789473684,1.2186503583443717,0.8205799088744168,0.3296212606469986,1
148497551-148497625-001.bmp,3819.0,1.013157894736842,1.3403418238573117,0.7460783377796444,0.8268349743335948,1
148497676-148497704-001.bmp,2176.5,1.434782608695652,1.5629035933396038,0.6398347308570745,0.7601921341809073,1
148497676-148497718-001.bmp,3400.5,1.1538461538461537,1.2581075418005432,0.7948446112713448,0.5402825720592064,1
148497788-148497816-001.bmp,1630.5,1.5384615384615385,1.373911449569397,0.7278489456605184,0.7848210414521104,1
